"flap","Flapping","impf"," Flapping, snapping, in the air above my musing head, I think I hear the old snow tiger ’ s still extant exterior as, like one hand clapping, one hand waving, it salutes the night."
"copy","copied","pf"," The Management Consultant gave him a look that only a lungfish could have copied."
"place","placed","pf"," Between them would be placed a bottle of Janx Spirit ( as immortalized in that ancient Orion mining song "" Oh do n't give me none more of that Old Janx Spirit/ No, do n't you give me none more of that Old Janx Spirit/ For my head will fly, my tongue will lie, my eyes will fry and I may die/ Wo n't you pour me one more of that sinful Old Janx Spirit "" )."
"dare","dare","impf"," Lots of verbal stuff, so many of them wanted you to talk dirty to them, to use words that perhaps they themselves did n't dare use."
"dispute","dispute","impf"," You ca n't dispute their evidence."
"overstate","overstated","pf"," "" I hope he has n't overstated -- """
"cook","cook","impf"," “ Can he cook? ” said Zaphod."
"sell","sell","pf"," "" And this guy, "" ranted Ford, "" was on a drive to sell more of them!"
"suggest","suggested","pf"," “ Shut up, ” suggested Zaphod Beeblebrox."
"suspect","suspected","impf"," Arthur suspected a streak of masochism in Ford Prefect - the increasing difficulty of the journey seemed to give him a sense of purpose that was otherwise lacking."
"abide","abide","pf"," ' You are all kindness, madam; but I believe we must abide by our original plan. '"
"apologize","apologize","impf"," “ Transtellar Cruise Lines would like to apologize to passengers for the continuing delay to this flight."
"contrive","contrived","pf"," He 'd contrived an explanation, but the real reason was, it was nobody 's business but his what was on his monitor."
"lead","led","impf"," At short intervals along the moving catwalk, wide transparent tubes led down to floor level."
"filter","filtered","pf"," At that precise moment the solar radiation from the flares filtered through the clouds of vaporized water and struck the ground."
"expect","expected","impf"," Zaphod stared at him as if he expected a cuckoo to leap out of his forehead on a small spring."
"help","help","impf"," “ Hardly worth anyone ’ s while to help a menial robot is it? ”"
"cease","cease","pf"," He hoped, as he had hoped continually and fervently since the time they had talked together on the banks of the Serpentine, that he would not be called upon to try to remember something that he had very firmly and deliberately buried in the furthest recesses of his memory, where he hoped it would cease to nag at him."
"soothe","soothing","impf"," ' Of course I will, ' she said as if she were soothing him."
"assess","assess","pf"," It was not possible to assess what kind of body it was that lived under this heap of thick cloth, leather, silk, silver and braid."
"mingle","mingled","impf"," But, looking through their cigarette smoke into the distance, beyond the inscription and the placard, they seemed to see somewhere in the world another and different life, a life of great ascents and sudden falls, in which greatness mingled with tragedy and which in some manner maintained a balance with this peaceful and monotonous existence of theirs on the kapia."
"rename","renamed","pf"," During the final months Dad was in hospital, the tomatoes, the beans, and everything else in greenhouse and ground, were renamed ‘ my tomatoes ’, ‘ my beans ’, and so on, as if Dad had been dispossessed of them even before he was dead."
"braid","braided","impf"," Young girls braided their hair in the shade, while their mothers worked over the fires."
"owe","owe","impf"," I owe mine a mint. ”"
"drape","drape","pf"," As commander he had to set an example of endurance to his men, but he considerately allowed them to stick their lances into the ground and drape their white cloaks over the tops of the shafts."
"date","date","impf"," In high school the popular girls did n't date guys like him."
"dress","dressed","pf"," "" Yellow, "" he thought and stomped off back to his bedroom to get dressed."
"blot","blot","pf"," Perhaps some unbelievable guest would arrive, a person infinitely rare and to be marvelled at, some authentically radiant young girl who with one fresh glance at Gatsby, one moment of magical encounter, would blot out those five years of unwavering devotion."
"reveal","reveals","pf"," Anatomical analysis of the Vogon reveals that its brain was originally a badly deformed, misplaced and dyspeptic liver."
"utter","uttering","pf"," There was a pause, during which Bertrand twice seemed on the point of uttering a long inarticulate bay."
"own","own","impf"," Its exchange rate of eight Ningis to one Pu is simple enough, but since a Ningi is a triangular rubber coin six thousand eight hundred miles across each side, no one has ever collected enough to own one Pu."
